query_idx,query_start,persistence_mse,persistence_mae,random_mse,random_mae,random_true_transition_similarity,M0_mse,M0_mae,M0_mean_context_similarity,M0_mean_true_transition_similarity,M0_beats_persistence,M0_skill_vs_persistence,M1_mse,M1_mae,M1_mean_context_similarity,M1_mean_true_transition_similarity,M1_beats_persistence,M1_skill_vs_persistence,M2_mse,M2_mae,M2_mean_context_similarity,M2_mean_true_transition_similarity,M2_beats_persistence,M2_skill_vs_persistence
20,240,57.88604166666639,6.84583333333332,417.28257100673153,17.95076584243615,-0.7367583987076467,332.026826800595,15.531699282177021,0.2292447997956477,-0.7367583987076467,0.0,-4.735870293438847,416.1821411210005,17.515934934611874,0.16320546708700848,-0.7367583987076467,0.0,-6.189680433109637,331.92775387984557,15.357751318313575,0.04186475027797595,-0.7367583987076467,0.0,-4.734158776846989
21,252,142.71208333333337,11.029166666666669,494.38593863724986,20.757478111414187,-0.6574370029264507,377.5522039451078,17.705963256628042,0.22065882112466212,-0.6527404386295814,0.0,-1.6455517649704343,471.06605370470317,19.775575286246347,0.1431984683586288,-0.7654426447950576,0.0,-2.3008140775608448,361.0587649900203,17.11522006323114,-0.0026534219855734982,-0.6527404386295814,0.0,-1.5299803391328357
22,264,86.78249999999987,8.774999999999991,268.15815355798776,15.625482540594144,-0.5417035576208669,197.86438473809085,13.366545406198881,0.1996398520474833,-0.46238084397120255,0.0,-1.2800032810542579,228.7974472804158,14.07170583845079,0.10946917526997195,-0.6350924826195289,0.0,-1.6364468329492254,302.62057337593706,16.529668812499654,-0.06430424273958815,-0.6336220641922846,0.0,-2.487115183083427
23,276,10.263333333333327,2.654166666666668,31.862353876119254,4.629524572021228,-0.09085394915225084,112.61950737487989,9.483628157855708,0.10135772891666166,-0.14369230018849272,0.0,-9.972995197292624,251.62383966642267,13.675318664109994,0.061393440098034005,-0.371577554561179,0.0,-23.516775543984036,257.4536976790842,13.850591424201573,-0.039242873329047676,-0.371577554561179,0.0,-24.084803281495716
24,288,26.61135416666674,4.340625000000006,91.62454024487151,8.900945993900793,-0.25717122199162123,330.0610004841826,16.44126636055899,0.20076970084836118,-0.5867913468263471,0.0,-11.403014082523297,323.693091993083,16.2756696361144,0.13729790313404605,-0.7389154577245765,0.0,-11.16372116825755,336.1986494181372,16.600617179228752,0.07653415295165505,-0.5148539457381847,0.0,-11.633654315843051
25,300,32.965625000000195,5.2562500000000165,40.761310801545285,5.700002719128236,0.02358549534591061,297.11059280330466,15.912745118306793,0.23056166012896923,-0.663709822008181,0.0,-8.012739567452549,312.3597294391053,16.36077012370306,0.23457385918830473,-0.47630536304045135,0.0,-8.47531646796029,318.25522307174407,16.52754124787713,0.21393292818051668,-0.46152069383472616,0.0,-8.654154079339985
26,312,14.222291666666559,3.3541666666666488,98.70663940403307,9.262579551692118,-0.4184714764330696,154.0974229306005,11.166590326496246,0.2504530076174972,-0.7270508289605017,0.0,-9.834922144914643,180.34815836299245,12.271204575489728,0.28248802775064324,-0.7270508289605017,0.0,-11.680667967573942,203.4378454279861,13.133386656678217,0.27494530134938056,-0.7270508289605017,0.0,-13.304153662155079
27,324,8.947916666666584,2.6458333333333193,28.2474542736483,4.682435598204592,-0.06560005391438277,109.75114927712629,9.524530763264943,0.21406633497586794,-0.6258248604169346,0.0,-11.26555335343914,123.14525186453339,10.164458123638346,0.25144481765298393,-0.6258248604169345,0.0,-12.76244956809699,151.39546226507065,11.404958425059467,0.30006126973641367,-0.6258248604169345,0.0,-15.919632569786863
28,336,3.136666666666662,1.541666666666665,5.521549289942807,1.9803284928208715,-0.0440090458884058,47.26651702663097,6.246624218094579,0.18597511754242896,0.5842375788843741,0.0,-14.069027744940822,39.00082310797177,5.556123876032362,0.1923354535717468,0.415887519878697,0.0,-11.4338437113619,38.82420032656932,5.5124347467038275,0.2521310421899125,0.41588751987869693,0.0,-11.377534641839334
29,348,9.028020833333263,2.6260416666666533,20.39186692625378,3.506621918503273,-0.21456722215888976,14.74373561798133,3.2115058204341413,0.14299517186396135,0.3326840727581389,0.0,-0.6331082847687393,11.308036978655869,2.7264086190199017,0.14249261867344526,0.39213116168002154,0.0,-0.2525488351670975,10.149629694738229,2.660285042208043,0.22554447307816622,0.27231053155568746,0.0,-0.12423640597546703
30,360,4.893229166666736,1.8281250000000149,21.964419340818594,3.827624425519795,-0.37102079923414494,5.666857698087283,1.6776632402027214,0.4449222838350444,-0.011963057465956339,0.0,-0.15810183931106225,6.786797686115201,1.9235691337555743,0.17557982919744664,0.18767308944369326,0.0,-0.3869772812497074,9.197012951997863,2.3764091359842,0.10924028850499676,-0.06668214182353963,0.0,-0.8795385702858589
31,372,3.557916666666714,1.5000000000000135,5.727398730137968,1.8677386001831262,0.023761936054145828,5.371987746472018,1.8411586726678255,0.5301798298790239,-0.104366455140643,0.0,-0.5098689063745956,3.7129274314408036,1.3732842741058604,0.19396795015585525,0.16126769818836434,0.0,-0.043567845820097206,12.779219889267155,3.0113360055453384,0.05916186298427223,-0.2126231910351431,0.0,-2.5917704338026426
32,384,2.640520833333332,1.2364583333333339,3.8270307196693754,1.542526522500428,0.05900548290440495,4.919100746264026,1.8523596265568194,0.5445605356645402,-0.07397004428305698,0.0,-0.8629282087709444,3.942636880496899,1.4362016797917683,0.20855667079534818,0.21077460783804997,0.0,-0.4931284884125706,15.607858829318866,3.2554438021890877,0.03134988851332909,-0.06654832114846303,0.0,-4.910901604065691
33,396,2.8256249999999934,1.3541666666666632,22.703950762199284,3.8141680005264966,-0.1834739971944041,4.52876425502883,1.737577016376628,0.5352791616646175,0.011712339109984898,0.0,-0.6027478009392047,5.767550105826122,1.5158351302282356,0.1892277929367719,0.10942597608370526,0.0,-1.0411590730638833,35.19128924308925,5.328797816683445,0.022111795390440205,0.15943374847760478,0.0,-11.454338152829669
34,408,3.632812499999965,1.6802083333333222,3.174596621426909,1.6035795617497055,0.3008788501908588,5.249933850829364,1.6818601386358243,0.5154799671726256,0.12795339289890645,0.0,-0.4451430815186346,3.9266146346986,1.406217894684482,0.24581649716679474,0.13250876709610115,0.0,-0.08087456611059296,8.06768431839411,2.320699124372305,0.10018489250435902,0.10516420588927626,0.0,-1.220781919902056
35,420,3.155624999999978,1.5770833333333236,5.906589159713562,2.090549005587979,0.029498360109988835,3.901817770723991,1.4700407317364246,0.4449688954745117,0.1665515061208856,0.0,-0.23646433613753803,3.361280331222751,1.4048340410392839,0.34109313172998157,0.20374210278806398,0.0,-0.0651710298982846,4.0400906859606245,1.6198347794055998,0.2114331355607196,0.030109843000629,0.0,-0.28028225342385515
36,432,12.52708333333326,3.293749999999992,21.553301787702484,4.291587990681449,-0.186678069905687,5.128740197518453,2.0379368466299597,0.7072597471012131,0.5751703327342901,1.0,0.5905878438701362,4.8773491782176235,1.997375122957834,0.4962993347105785,0.6323493941165994,1.0,0.6106556451780354,19.25177463314768,4.093166955040347,0.30243840482207895,-0.008689906533909397,0.0,-0.5368122108616231
37,444,18.00750000000019,4.150000000000023,20.165923869855725,4.368775884211054,0.10657624559016365,8.703000559956168,2.672071634128869,0.722162784206094,0.5112109609636268,1.0,0.5167013433316076,7.820449433337914,2.5264664688360328,0.34361494071039556,0.605961324402716,1.0,0.5657115405615532,42.88770617859401,6.38747378734302,0.18275854451946066,-0.3121647973294118,0.0,-1.3816579857611306
38,456,11.333229166666603,1.9822916666666526,21.02647765577193,3.3621613076344032,-0.3990869383084611,11.339867989414751,1.8697959199286167,0.4311365844517316,-0.241905438381262,0.0,-0.0005857838618206213,9.10308293200819,1.5216565120517196,0.16094345904642304,-0.15061752540549583,1.0,0.196779417574802,6.212651959257424,1.7056791455094533,0.13819000496688483,0.22385762114284935,1.0,0.4518197887032822
39,468,9.463749999999983,1.6645833333333215,10.329255504509034,2.1205614579134404,-0.03325701065853636,14.379764842677568,3.13309142391671,0.5151309333761138,-0.0642074238456531,0.0,-0.5194573866255547,9.642966449608604,1.9211160495495954,0.15494347374750944,-0.019325683903101465,0.0,-0.01893714960862458,10.051694471015178,2.31091018240341,0.17972205645946498,0.1458726699601768,0.0,-0.06212595123658127
