query_idx,query_start,persistence_mse,persistence_mae,random_mse,random_mae,random_true_transition_similarity,M0_mse,M0_mae,M0_mean_context_similarity,M0_mean_true_transition_similarity,M0_beats_persistence,M0_skill_vs_persistence,M1_mse,M1_mae,M1_mean_context_similarity,M1_mean_true_transition_similarity,M1_beats_persistence,M1_skill_vs_persistence,M2_mse,M2_mae,M2_mean_context_similarity,M2_mean_true_transition_similarity,M2_beats_persistence,M2_skill_vs_persistence
701,8412,0.49448150830314974,0.6021384348478717,0.5785133205507114,0.6713445862714682,-0.24148470532043395,0.2740599341819571,0.3614854716628056,0.9698925835823969,0.7072989180520911,1.0,0.445763027373027,0.1792656079074779,0.2769621389853669,0.8364797195595521,0.8176166568846718,1.0,0.6374675192149425,0.19076714291549243,0.2837458386862037,0.8266867419328754,0.7910365778363069,1.0,0.6142077313060217
702,8424,0.5448419798260707,0.6521162510523578,0.513570832809772,0.6611309318333697,0.10400168117288806,0.3744822288393816,0.46828400080176213,0.9763607356352523,0.43855338652906983,1.0,0.31267735838026445,0.35765053079956205,0.4457277996639446,0.8281074389539788,0.4985793811834184,1.0,0.3435701652179327,0.38648337833856194,0.4593998600857206,0.8217381868212204,0.3724615925208369,1.0,0.2906505140041915
703,8436,0.3611229912764613,0.4946858182216203,0.4584183788756486,0.5513586498808897,-0.3054477698124823,0.5220252593375075,0.5502682530163588,0.9718301904212885,-0.5353110727720807,0.0,-0.44556085308305926,0.3699117081678662,0.45857656994579993,0.8168892480706139,-0.2229222017755748,0.0,-0.024337184570662362,0.3968605889057928,0.47927043719496404,0.8208210510925863,-0.3599361875371518,0.0,-0.0989623992175348
704,8448,0.3387160294204481,0.47598299486386014,0.32196499081918634,0.48372029913925224,-0.00563221986335828,0.46570111891320626,0.5344075594183499,0.959237497965835,-0.32117522089800343,0.0,-0.37490132873260507,0.5771392972957099,0.6117821028076446,0.8064311122726675,-0.7159835159838149,0.0,-0.7039031140132641,0.3979954300303452,0.5043557194649452,0.8186128420341132,-0.3823516932539196,0.0,-0.17501209113523708
705,8460,0.47190651767067754,0.5661065985436728,0.34372715049839614,0.4624992058677067,0.22033054289298795,0.6765223385016791,0.6955545060453647,0.9617265974580343,-0.4023772825598718,0.0,-0.43359397077408834,0.7814416693010765,0.7593999098463762,0.84247283452234,-0.6422270946759553,0.0,-0.6559247224604126,0.6122152732607603,0.6727351882847783,0.8311756028026268,-0.321702245540924,0.0,-0.29732319926972894
706,8472,0.5486154370416364,0.6327865741704644,0.8115363908323392,0.7853535543847588,-0.4657740449228699,0.8279115078308621,0.8302529737226033,0.9630781850115401,-0.1909794016113992,0.0,-0.5090926210449105,1.0003665221794413,0.9184508318906207,0.8613550135323921,-0.6074685738866907,0.0,-0.8234385229366412,0.9880247071785956,0.913414379503599,0.8172107953497083,-0.5623495232823975,0.0,-0.8009422274124065
707,8484,0.7336144365766191,0.7756724693755027,0.7913737285466569,0.8242424338268459,-0.012084859536793946,0.9405721120123803,0.9286060117979313,0.971366134804884,-0.21867146172261304,0.0,-0.2821068740161665,0.8386300349258899,0.8789173965973823,0.8746814239447825,-0.05628757222613101,0.0,-0.14314821671084021,0.5968404569286146,0.7331811253177599,0.7576153424669483,0.27155301714975905,1.0,0.18643850615352453
708,8496,0.10711019271680706,0.30427837339340225,0.19710171879577543,0.41449132688707735,-0.25934989906078093,0.1908495109863005,0.3566377020657199,0.895984058634783,-0.18412563121205702,0.0,-0.781805317920538,0.28648349603939804,0.4752922422176107,0.7616208193253968,0.35559902433520374,0.0,-1.674661381637537,0.29491111290899535,0.4831446270817888,0.6718890815681878,0.48243357185865443,0.0,-1.7533431266314934
709,8508,0.3813400321211951,0.5466055527399409,0.5921913893483186,0.6985891598243033,-0.21492141499160336,0.21423540627566684,0.38276174063395274,0.9057398520864617,-0.023301077979128303,1.0,0.4382037335970542,0.0783825620970958,0.22800966098321698,0.7510691312114126,0.5314528062621573,1.0,0.7944549339310257,0.20974340004587097,0.36332604216401454,0.6583154524562581,0.49216083360631196,1.0,0.44998326328558225
710,8520,0.2715512998003589,0.45891062593811904,0.3472123546444193,0.49431440077880007,0.11538187034265893,0.8313306068185559,0.7811945731270281,0.8995325129717392,-0.5210885271862631,0.0,-2.0614127328049605,0.1963052847278243,0.3250896193276278,0.7400528062376662,0.3118083820193524,1.0,0.2770968694602255,0.577542924990165,0.6201714441165593,0.6300813239698746,-0.14646604594999083,0.0,-1.126828063112816
