window_idx,start_index,transition_structure_cosine,transition_structure_pearson,transition_delta_cosine,transition_delta_pearson,transfer_mse,transfer_mae,persistence_mse,persistence_mae,transfer_skill,random_mse,random_mae,random_skill,oracle_bc_fit_mse,retrieved_state_similarity,retrieved_window_idx,retrieved_mse,retrieved_mae,retrieved_skill
318,3816,0.6654965271756914,0.6683828465688838,0.08480334709023361,-0.05024740830141764,0.13586818134383505,0.3150978886606605,0.17868183747288055,0.3753671074742896,0.2396083269265884,10.029034963546206,3.159618464746304,-55.12789248973536,0.031849276378709324,0.7111354519470281,188.0,1.1723479061377382,1.0653935637701677,-5.561091618031247
319,3828,0.6035723083175446,0.6113102026908388,0.07815403609520154,0.018423136256318088,0.1610803432273579,0.34600557304459123,0.21522895762864067,0.4155900961332443,0.2515861016002857,1.2801892300572568,1.107668412747961,-4.948034335909924,0.04556134450492144,0.6936125045889904,189.0,0.8701056063629636,0.9039572947754129,-3.0426976739080676
320,3840,0.41851650733371354,0.4268937437555842,0.23361285023353032,0.13219498681503752,0.16609288454179683,0.36349469158679937,0.2261102141558839,0.43281313716415937,0.26543396032834765,1.4869485391183739,1.186749699526612,-5.576211272318943,0.03399456479531411,0.7861209431223174,264.0,0.28432819096292533,0.4708370879064424,-0.25747610307823177
321,3852,0.4072721374582064,0.4218186197318272,0.28489759511569795,0.29354104855976043,0.19500904053606719,0.39209704225263414,0.22719347630840991,0.43569774734718425,0.14166091516049117,7.408228470150081,2.7076302914165944,-31.607575668649837,0.06354511786741115,0.8216282123288015,265.0,0.07515994896097769,0.22805875595441663,0.6691808665361949
322,3864,0.49208756213923116,0.4891039158868677,0.4585949657114141,0.43805865723592047,0.1732281976580707,0.3678988171297686,0.23076331495620783,0.4438143926900715,0.2493252331249255,8.063401635255696,2.7923557297451205,-33.94230283867215,0.07822589153906945,0.8159039054881008,238.0,0.18854822573848054,0.30717909875867494,0.18293674289493755
323,3876,0.6844707507011032,0.680247711140996,0.4767203033082045,0.3823238489332072,0.14227390378093616,0.3345224666499925,0.2009884046636067,0.4038542244721327,0.29212879708628325,3.210579805375206,1.7606074188876852,-14.973955366971232,0.07811529546210953,0.8651916472653867,145.0,0.49144560938742393,0.587940508072279,-1.4451440878390671
324,3888,0.7151429486752552,0.7432894767887951,0.09201989600030953,0.05516461442467885,0.1384366460981213,0.3322283030918139,0.195402033847714,0.3860004203737967,0.2915291444406791,1.703860792960506,1.2531258858697956,-7.7197700014136235,0.0764925366977133,0.8622988131623838,240.0,0.6336953051599535,0.7006433924030941,-2.2430333128150655
325,3900,0.28503597161010424,0.30223007273283575,-0.2395785913285843,-0.1373299235171898,0.14412520617337937,0.3436767532281903,0.20649487457579035,0.39682603882560924,0.30203978927098885,0.20909623869853666,0.4057527211205228,-0.012597717633865635,0.07557509654811129,0.7728410474303353,157.0,0.6951814929376542,0.7315565435421839,-2.36657989388739
326,3912,-0.047054702917880886,-0.07173611281634458,-0.5418850605101624,-0.29610605724977385,0.12563566949727448,0.31392591267460385,0.18149333500240217,0.37202609790103497,0.307767034554676,0.21256147966627653,0.4037962058403658,-0.17118063681767248,0.07278499509875895,0.8120048497460925,158.0,2.024227833731885,1.3932791839368337,-10.153179998070415
327,3924,-0.2930142367634803,-0.3102693844401285,-0.735921720168536,-0.5015943451486463,0.14317015490603785,0.32518536568483153,0.17586341638221034,0.3650825207065082,0.1859014350381949,0.6680660231856289,0.734278787404337,-2.79877769310302,0.020775854895689724,0.7956605461983844,9.0,0.086734530187194,0.24750781661872773,0.5068074306102942
328,3936,-0.5176667965720828,-0.5398616437512188,-0.7958587227656211,-0.4668272305079976,0.19227550450965572,0.36956812148187435,0.20207425370650206,0.40016705756878873,0.04849083451807923,1.0118986131428367,0.914882485665048,-4.007558333544781,0.023520007939974122,0.7808529240245374,268.0,0.9328408623676899,0.9168191635028308,-3.616327143400329
329,3948,-0.4870205722957183,-0.5096231222253136,-0.8466395808486887,-0.6326966331449911,0.1596625789044191,0.3110784270326032,0.19328887598808095,0.38231068955944303,0.17396912735803483,0.9346076934563758,0.9404470960775688,-3.8352896082545787,0.02268879439563261,0.7553740758753092,259.0,0.907620591492625,0.9275135362457887,-3.695669043823261
330,3960,-0.5180286511086206,-0.5592094648314136,-0.7455105382539041,-0.6133506265528303,0.17909714995005108,0.3517472406763145,0.20056515561061672,0.40016962209112694,0.10703756390389307,6.697568820902861,2.580541519369961,-32.39348153727023,0.013758620978148348,0.7869958180316465,270.0,0.6742163768925642,0.7667647350584572,-2.3615827975698247
331,3972,-0.29379292792824435,-0.35037932476390293,-0.625136613064753,-0.5672828213463205,0.2718025550570062,0.4361711237964422,0.1820758886516826,0.3839299106239183,-0.49279817920852653,2.254869879206547,1.42510688700733,-11.384231080262309,0.01672838965518698,0.8056566778560061,271.0,0.6611809871111605,0.7605406412610688,-2.631348400973741
332,3984,0.2272600187044763,0.13554135840947976,-0.4076724827674476,-0.5707891022003594,0.6879872422171454,0.7702490909131342,0.14526262580410995,0.3307159259992666,-3.7361614070291713,0.7261710125302595,0.7423258219114928,-3.999021658258595,0.023742304702643924,0.8162625931210429,262.0,1.5418743768703016,1.1126930473770391,-9.614391474304997
333,3996,0.6588229290922776,0.6239556720569925,-0.14793611393662648,-0.5263349124254963,1.065182244741705,0.9757802487913698,0.12238439258601308,0.2939147244765924,-7.7035791266691405,0.08514826414885512,0.22802364687876847,0.3042555316928014,0.027650307591592913,0.8240364649601396,304.0,2.5837920551558917,1.4229107797135494,-20.112104252508953
334,4008,0.8361628809632783,0.8181456786810658,0.2355811624094824,-0.43833970071207595,0.18975023750734582,0.3804561649588207,0.1406784789247324,0.31420570358066907,-0.3488220725564457,9.810552226699583,3.1157507169017755,-68.73740618811034,0.028355705666112965,0.7869796141034385,278.0,1.228448141310306,1.0234632480205106,-7.732310376824348
335,4020,0.9418177820119761,0.9426835879117711,0.5601449533360605,-0.298317338346534,0.04002346112957238,0.15466559713803366,0.15037804212003236,0.32619798712792886,0.7338477043235774,5.3671976363429525,2.304681225750948,-34.691365312888124,0.023161424466061908,0.6978356769704855,306.0,4.227395601251036,2.0037746005157726,-27.111787742765742
336,4032,0.9422534843487282,0.9366795713244126,0.5703860558570072,-0.34894153321874655,0.033027016464867144,0.13617260340829992,0.14652158867432133,0.32042620407352557,0.7745928312429273,4.015341982996432,1.9937711603257806,-26.404439300214477,0.0253636888454005,0.6668852436443298,200.0,6.5295592888671665,2.532698681298993,-43.563803518269566
337,4044,0.8518062835477646,0.8387982559261417,0.5175984329445531,-0.18997448671759437,0.03705149181335184,0.15046317899442013,0.13339450050759805,0.28922114150087924,0.7222412342910537,12.350483299807683,3.508046893866098,-91.58615049954184,0.026018702130158878,0.7378671458718311,259.0,1.471938305484017,1.198216478692586,-10.034475183631551
338,4056,0.6909322670260513,0.6640467833135759,0.5017175691848323,0.13716137864197542,0.08342684694502135,0.22577099689305694,0.11152466303928708,0.2679378594502257,0.2519426226319791,7.897333215423111,2.7941965201178287,-69.8124373587311,0.029365050690762874,0.7739861805595936,260.0,1.6387626394603878,1.263078361499612,-13.69417252471856
339,4068,0.5212182897151635,0.4819400574045808,0.3220597995885457,0.043415404582742456,0.1050868552950886,0.25971928447586606,0.1226625451034541,0.2866955106483062,0.14328489428897873,3.043771144051807,1.733926217718524,-23.81418546700362,0.028979708108139737,0.8217312641351592,261.0,2.016190086907847,1.3963561701641307,-15.436884504616987
340,4080,0.6606786546799548,0.6271027015979986,0.23926011388688645,0.06371683893658774,0.08234336135377658,0.23880166047229143,0.120586454940012,0.2856121772456414,0.31714253151616545,8.461452465844566,2.901661794687444,-69.16917837126795,0.021489488297032955,0.7960576191977098,262.0,2.415880365844643,1.5314391656384725,-19.034425649601097
341,4092,0.6627161532262413,0.6292264967722867,-0.04623448072103868,-0.1346005069704297,0.08231533602737642,0.23888681631023634,0.0923843457544492,0.24385586465432463,0.10899043171053535,0.7775921151436128,0.8581632274138624,-7.416925062287019,0.015971286242390963,0.818449592680077,263.0,2.3247901510504585,1.5031837583170922,-24.164329866334494
342,4104,0.08807022234035711,0.03654310629514408,-0.6158581855174105,-0.4814950553133715,0.1540114942651769,0.31714182521501594,0.10495850102565325,0.24773918511613774,-0.46735607654623856,3.7080690074157894,1.878159844965051,-34.328905912151775,0.028173056754461377,0.7393330632660103,334.0,0.09586001695820157,0.262225468364963,0.08668649017031882
343,4116,-0.19479619155184097,-0.2526412529924741,-0.8970345663561435,-0.8080141810955945,0.13424613453631987,0.3008085096139083,0.12507795205300973,0.2805686057452041,-0.0732997489391618,2.1104097678049127,1.4369694798036707,-15.872756014669097,0.033059869872642145,0.5930370380008537,265.0,0.1503619080774762,0.3427183321271291,-0.2021455868876938
344,4128,-0.5020350475677963,-0.4961561674449872,-0.9013451022310937,-0.7697212415090712,0.22227097330701773,0.4226866380352324,0.1340908440517077,0.3061852195725313,-0.6576148422282007,0.11473699061419804,0.2667366704694477,0.14433389225327342,0.03549988678732457,0.48942246890549873,252.0,1.7860266000190974,1.3127467846281382,-12.319526867400247
345,4140,-0.4299282688699122,-0.408026109109906,-0.81818842144361,-0.6083762226371917,0.22076172211459735,0.4215876323744898,0.15212029833856675,0.3326133668653536,-0.45123119350751417,0.09339864110988265,0.23068788814469474,0.3860211810654628,0.03950547829395228,0.4998188507109684,315.0,0.041742281434661736,0.17060833368527736,0.7255969000155523
346,4152,-0.23754173655710303,-0.1913436801157416,-0.5335012050237758,-0.2523931426173424,0.1928272601274746,0.3794723792211216,0.18308906764279845,0.372568407872601,-0.053188279398937555,3.9661328118619807,1.9739512377761186,-20.662313664733894,0.05327774996411656,0.5380473539341419,284.0,0.09518521403781466,0.22653302403933584,0.4801152506630363
347,4164,-0.15358934847510203,-0.09305294560219574,-0.3324739459352494,-0.08739741613891562,0.2292536358314848,0.43062848865734515,0.22029853501942825,0.41920035609887446,-0.040649842774791,15.881284103710508,3.975456125284117,-71.08983074857909,0.05592472513218336,0.5507752743862666,177.0,1.7483822352795706,1.295663872908836,-6.936422432974326
348,4176,0.05382699296739821,0.13008921943989016,-0.24556137302538375,-0.036434844246837815,0.2393808135912485,0.4526582210544387,0.25449050773739573,0.4676348600043714,0.059372328974009014,0.053246043572015234,0.1748598694059057,0.7907739504887197,0.024894176528741232,0.6610422892610963,114.0,0.040552641500718065,0.17082895752406188,0.8406516539211607
349,4188,0.11052773086326027,0.2056895937871467,0.01752467191440914,0.1960847796104061,0.23791267049632392,0.458194667168158,0.25429100483977296,0.4751194594073401,0.06440783996181432,0.527440426421487,0.6846002487048773,-1.0741607700745202,0.021925371894904136,0.6799859886578279,179.0,1.3104182329501477,1.132674975400135,-4.153222913943941
350,4200,0.7143086296110068,0.7723516903073276,0.2851262797897625,-0.2851196714468173,0.1685887803526869,0.372948437371571,0.2334368983168665,0.44075158091060873,0.2777972052908062,0.20542454718670472,0.418601616528138,0.11999967156922176,0.024092429753948184,0.7285997676178539,82.0,1.4959924747855735,1.204741139027203,-5.408551885207617
351,4212,0.9040333421881086,0.9369775931980693,0.3865718627747183,-0.6150246357376277,0.2721656273279252,0.48766917304239543,0.2302292145598742,0.43434133144051695,-0.1821507007623695,3.859955783263763,1.9417646056559827,-15.765707995150763,0.02024999793648494,0.7514314889539414,7.0,0.10096824594559269,0.28118665457747466,0.5614446839919417
352,4224,0.9515572309255838,0.9527048616456615,0.34901085056912556,-0.47475468734187154,0.1405573971426802,0.3367835585642708,0.21691522241654995,0.40773498193992835,0.35201690514479955,1.3142148075859752,1.1286392501255105,-5.058656432429819,0.03497624126503397,0.8506998370860116,284.0,0.08495546780559077,0.2503947439495194,0.6083471373786401
353,4236,0.7272019082162205,0.7544831684439305,0.031403271913235054,-0.4952198413588481,0.12418001805569436,0.30888486961691586,0.2170713186890399,0.40908882415433295,0.4279298674479177,0.12394474933277323,0.31468405145943934,0.429013698901755,0.0823031917361133,0.8008909657865754,285.0,0.10788629577096237,0.2880076120165647,0.5029914756932389
354,4248,0.300876905958974,0.3810466403527925,-0.36796204550148454,-0.5891658407256576,0.24998885423902292,0.382188672077583,0.28219044056978676,0.4570707711738093,0.11411295955222223,6.623280644951203,2.4805177718553644,-22.470960361299838,0.09324468190593027,0.8572336169244749,252.0,0.9266143443530117,0.9087899904886655,-2.283648951686783
