window_idx,start_index,coef_cosine_similarity,coef_pearson_similarity,transfer_mse,transfer_mae,random_mse,random_mae,persistence_mse,persistence_mae,transfer_skill,random_skill,retrieved_state_similarity,retrieved_mse,retrieved_mae,retrieved_skill
375,4500,0.5984607040892899,0.5797122126357718,0.05787211828904378,0.20488970926816044,0.8787775354455949,0.8420729672013131,0.042397579143863794,0.1731087968130367,-0.3649863850167403,-19.727068695684725,0.6539941447289089,0.844058296880028,0.8531675841006109,-18.908171974063965
376,4512,0.6479016700641316,0.6305483214322313,0.07089122453357678,0.23216234992419374,5.452515324533711,2.2822057994881964,0.1427340019259212,0.3433513212487753,0.5033333082724798,-37.200535618440526,0.6544401335036181,7.8720824863909575,2.7456259893359616,-54.152117786738444
377,4524,0.8536970028498722,0.8457402956510984,0.05892568143720047,0.209699980233537,4.668965277421866,1.9960674173825899,0.038815730028631486,0.14598104489071007,-0.5180876771797249,-119.28539136009852,0.5711700213312378,7.796609498671228,2.724015005472834,-199.86211164701135
378,4536,0.9043791829044695,0.9006705840575384,0.05090629433854752,0.1885549732551989,0.3014510548899448,0.5154412774921575,0.05081327972931044,0.19150045426121567,-0.001830517725535108,-4.932525050455656,0.5388573822075002,0.375800608052622,0.5858100139890533,-6.395716435832625
379,4548,0.8292685872976081,0.8231120371947294,0.050466541299404484,0.19409383802747834,2.9560093529622455,1.6791834418234124,0.04416317160386001,0.1804668149416447,-0.14272909908022857,-65.93381035849066,0.5363396640915933,0.5008508283796593,0.6724976414712986,-10.340916202129904
380,4560,0.7884927674494978,0.7794160361788102,0.046365151035279085,0.17969257892806242,0.1810383132820349,0.34806103309279185,0.05644411776482141,0.1898930775111695,0.17856540466337134,-2.2073902551962,0.5821459942079782,0.321959601649211,0.5312021605884839,-4.704041703524883
381,4572,0.8020481960326441,0.7935049348760159,0.03626007886950417,0.15655416628681676,3.2418754812730413,1.7210665679097776,0.06226466678800607,0.20373391712477348,0.41764598222359905,-51.066053646616766,0.7085722582562065,0.03333996274640304,0.15430919699677664,0.4645444283847794
382,4584,0.8106696434767968,0.8032927626284454,0.03956545477518472,0.16613436803886222,1.448615369852155,1.1637395385874612,0.05676904168426966,0.19979382259472192,0.3030452232180615,-24.517699909553997,0.6572958345208766,0.40107449597163036,0.6015654477145936,-6.0650214284446085
383,4596,0.6067062964336187,0.5887520718237718,0.04343251575082793,0.1638837878963191,0.034339794856020546,0.15776382436248984,0.03982791870016652,0.1639458828021557,-0.09050427861414567,0.1377958985369483,0.7374672480716761,6.771977036691648,2.5658925132335177,-169.03090439328767
384,4608,0.7932716175014054,0.7851516032795999,0.05061583384300029,0.17862719177897043,11.484221288345523,3.3579060141733046,0.08111034752707699,0.23329087274535723,0.37596329708606846,-140.58762276923738,0.7330455567043145,6.65959582747842,2.5498936715878386,-81.10537903632152
385,4620,0.8023707731816287,0.7915392784279421,0.05077021193486062,0.17482056116573477,0.047667687184398795,0.17186278427259985,0.040189927204778875,0.1606028686068958,-0.2632571260000609,-0.18606055048367343,0.8189790528859252,3.6307609728889005,1.8665860330699433,-89.34007338179943
386,4632,0.8266395179004008,0.8175119228172943,0.05339026159558544,0.18311673033032635,0.14130151241544678,0.3217466771132732,0.06773769603075373,0.21420221570324974,0.2118087162080975,-1.0860100165097761,0.7671659697421709,10.43871184906408,2.7164379897157622,-153.10491440873304
387,4644,0.7458704775618986,0.7288855658952053,0.03296249377034994,0.1484940913385099,1.7260733096224732,1.2664877377733206,0.0406896666679546,0.17448116156894722,0.18990504298454336,-41.42043376044299,0.8088598335821587,0.0374559543260215,0.16721408277505012,0.07947256900189426
388,4656,0.8064461747167647,0.7933141612678745,0.03729615656337097,0.15651784681491238,4.3644524225982595,2.0395833830237553,0.04643724996479557,0.17215527366365221,0.19684829330665643,-92.98602255531893,0.767207198105258,0.04483778848633263,0.17792073596527622,0.03444350127700291
389,4668,0.742406281655909,0.7221233897651421,0.03884996741875007,0.16137227907353036,6.879692024478096,2.5829697943441063,0.14758740357855357,0.3359785848971379,0.7367663738452305,-45.61435771391135,0.7282344507350099,0.20768698675292094,0.4100206736532382,-0.4072135000490018
390,4680,0.6599606784066494,0.6361507492693594,0.05073869961322517,0.1887143907780151,0.3017848978146721,0.5133445454316483,0.0402900189101466,0.16594942665670256,-0.2593367038715184,-6.490314126873514,0.7060475082929438,0.36826295612381815,0.542123954433441,-8.140302389658972
391,4692,0.5381607392234247,0.5076046244511023,0.05820786649637746,0.20093658630933833,0.05085716947514507,0.1847924407578366,0.047741907982482366,0.1800774563312828,-0.21921952758434582,-0.06525213642081007,0.5871398365859253,0.28079631297117413,0.4778872285375666,-4.881547781337204
392,4704,0.8323154497430891,0.8176365601363467,0.05464217476599111,0.1898596955658033,4.815798441786444,2.113748913671825,0.05471314053061175,0.18520604595011306,0.0012970515662673598,-87.0190461575136,0.5698554469213972,1.7770996342486083,1.2857009579149523,-31.480307600956102
393,4716,0.8537841177810063,0.8407534301375288,0.06056057361578482,0.2014980816032931,7.849327585933129,2.7137653947085862,0.10318236341148268,0.2758089505629436,0.4130724320175311,-75.07237638694768,0.6325797352318313,0.05171218410435673,0.188089738458974,0.4988272957255995
394,4728,0.8148725114842618,0.7984714967726251,0.0725361042832825,0.22832217995137516,9.564351648826701,2.9933332867482627,0.14210116045295917,0.3324925473986969,0.4895460103769197,-66.30663999040924,0.5973862597293079,0.7196902622649969,0.8097226291278498,-4.064633251205865
395,4740,0.7409245812480012,0.7159089516201584,0.07568303451652064,0.2433734454831092,7.022611109855362,2.5722321060820943,0.07002681678339363,0.2310001577746441,-0.08077216690604083,-99.28459713623202,0.6557472803203065,0.14937224816407674,0.32988626938920634,-1.133072086171127
396,4752,0.7616310782612434,0.7402018387444704,0.09930054607745918,0.2794944040018485,0.16086468806557794,0.3398985149245067,0.10217881728937428,0.2834098920384187,0.028168961906886447,-0.5743447843010656,0.651027355999974,0.3594820002264491,0.522993834657905,-2.5181656018622967
397,4764,0.7456457974994462,0.7239969028888433,0.11539601606561734,0.285815386767767,0.10545001220145211,0.26534398303072787,0.13761132786976477,0.28253242499462683,0.16143519685510177,0.23371125158206518,0.7398288066360055,0.3072011821606633,0.44549929900166085,-1.232382950707359
398,4776,0.758173362602673,0.7373581357080423,0.10667982902466962,0.2634163841318575,7.809500236979091,2.75657863717078,0.26071854005731016,0.4199703634861012,0.5908237711011282,-28.95375869802906,0.7792729885511527,0.28937817350426687,0.4715083912707561,-0.10992556739791826
399,4788,0.7106350630626739,0.6907817682845504,0.11030670236757874,0.2658723761664816,0.2787053599688088,0.45667063797508023,0.14722220934726474,0.2849968154301133,0.25074686179046846,-0.8930931766646995,0.853686883012678,0.7692356885775592,0.8251892677546161,-4.2249975869000975
400,4800,0.8508954667534767,0.8396862778497436,0.14616865555771907,0.3093580564026946,5.954731258277441,2.4016547219982054,0.20455297365199346,0.36406663598617045,0.2854239518101741,-28.110949364188865,0.8609088843823273,0.3105666008211589,0.43611593506370067,-0.5182697923009749
401,4812,0.8159047289703311,0.8047850413437735,0.1943342396820602,0.3658397056638519,1.3187914330661838,1.0541659254367575,0.15567722479744084,0.3340317747949997,-0.2483151593620574,-7.47131900496124,0.8791920020317595,0.3365300600707169,0.4578474340929806,-1.161716721945631
402,4824,0.9501426662880949,0.9472064171284663,0.17009486792157613,0.326972408064403,0.36197992086429226,0.4818537693889122,0.10589529530743709,0.2805232117703132,-0.6062551922420512,-2.418281424244446,0.7814138323358041,5.929456511037486,2.3753752370630203,-54.99357831547646
403,4836,0.9620362690560417,0.9604424803474558,0.1030873867187494,0.26935012014619336,0.2124138822548097,0.4010415597004055,0.19544318803305094,0.3877753008279556,0.4725455117866961,-0.08683185324877574,0.8756693127853301,5.8245835768777185,2.3258069688094953,-28.801926767039518
404,4848,0.8846306515605076,0.878272019053028,0.6947592850419939,0.7531445702416438,0.09617287269656,0.2425871407439233,0.5571178052982252,0.6779256859623235,-0.24705991880853495,0.8273742612748148,0.9032663395379062,4.990145689867053,2.1244130955446967,-7.957074504549048
405,4860,0.9219003440405472,0.9178181277489549,0.12968647206490636,0.33138240476834674,6.880000015970374,2.553183832469614,0.09938042387914986,0.23229649132385535,-0.3049498784852209,-68.22892605425692,0.8355217658585504,0.2351523885851171,0.4334835028938208,-1.3661841981180398
406,4872,0.9377916641545643,0.9344920678111663,0.12285273859313404,0.3036368467609508,12.131041132458876,2.9000847660362177,0.1226003809240059,0.21249044574182255,-0.002058375897580511,-97.94782578186545,0.7693568058409159,0.5221957571071617,0.644659999709771,-3.25933225632346
407,4884,0.9154238816747332,0.9096626967270801,0.14899657386862797,0.36081395730647775,4.795508939072952,2.1467167411807373,0.1143160207604369,0.3034531956571543,-0.30337439037410485,-40.94957895816303,0.7137038715781255,0.16001661553153662,0.3804026326263195,-0.3997741914658739
408,4896,0.9675711042237137,0.9652609424470592,0.18297418557526213,0.4071828096513501,3.346826308502264,1.7651501475775682,0.472701048758336,0.6616692731707473,0.6129177499058058,-6.080217649809568,0.7150707122385537,0.15579632313330946,0.37263164956597244,0.6704125714496587
409,4908,0.8701059521654115,0.8631719608220189,0.19503219287192572,0.41545869042718575,0.02806847871508236,0.15240387324510796,0.020759852149890266,0.12659840417869553,-8.39468120792742,-0.35205581005213116,0.6315320599982871,0.08920354568504174,0.26527390719555016,-3.2969258663777747
410,4920,0.8700279660852789,0.8620778483363329,0.18206633753969328,0.40569128723994,0.24488166163801872,0.474028273663925,0.0598466348222513,0.22477840578762734,-2.0422151233806725,-3.091820072512589,0.6242888876490271,0.11350905588783976,0.3132517230815332,-0.8966656391787042
411,4932,0.8323402973849173,0.821245029555821,0.08268432220584913,0.25637558751078204,4.080637814330619,1.9911946892761805,0.025879980874550807,0.10836227036073515,-2.194914347373306,-156.67545710759518,0.6771483011147943,0.4423497230758902,0.6317738547070243,-16.092351235501752
412,4944,0.8603176587984546,0.8507701295140675,0.037843994542705095,0.17166013044656647,0.06564735800619051,0.22098356317175213,0.06802391807094214,0.1920146689137152,0.4436663512496062,0.0349371240608799,0.6101073447730301,1.7604867478690194,1.276879916328621,-24.880407918182655
413,4956,0.8428263652875048,0.8320591979382473,0.05513332943602339,0.19274883013180202,0.932027524125945,0.9165031504976356,0.10329966344185004,0.2346133217154028,0.46627774380833953,-8.022561091407685,0.6625497012842886,0.06093625430450398,0.20725765050847622,0.4101021022318575
414,4968,0.8718559590480035,0.8632949365934205,0.06918844978292249,0.21956405098576126,1.1878903692909768,1.0497687812179628,0.14067267726583427,0.30232824498004446,0.5081599986031788,-7.444357442960847,0.7211053148867645,0.0647097169075888,0.2141736348470916,0.5399979714233739
415,4980,0.8913386517195275,0.8837465477576028,0.10265931481437758,0.27193050999850926,1.4863586882730473,1.1782421000369703,0.1521914610367513,0.33036411150687295,0.32545943041057124,-8.766373738367099,0.7990200688526143,0.11827750397833307,0.2906975076098334,0.2228374497977167
416,4992,0.79091393795023,0.7786229673406795,0.16585010026838456,0.3572336666895924,7.706113742663551,2.7171143855206488,0.05944577270514225,0.2099295612688801,-1.7899393467559048,-128.63266170139207,0.7172264731318982,0.07648385115033883,0.20622444512848123,-0.2866154760862034
417,5004,0.7210394417763684,0.7054913338586639,0.18633666509014166,0.37791832440967904,0.10695171353507094,0.28381726306382177,0.3540135555270633,0.5466879489243652,0.47364539526538907,0.6978880840428869,0.5274886950096506,0.2071201756055762,0.4162114236656504,0.41493716166543104
418,5016,0.6517205677120566,0.6326813315036481,0.18601676432708367,0.3762123698850371,6.323801507782271,2.430455949470868,0.14160748292917782,0.32560557086530756,-0.313608295827956,-43.65725523096117,0.5412619415135018,0.20060624707112348,0.38893749039079367,-0.41663592150319295
419,5028,0.7093025890807733,0.6921705728223089,0.15449761239922902,0.3402305546796593,6.921796599541885,2.5859462850526156,0.10988843753314055,0.2614357111735474,-0.40594966920550735,-61.98930765536078,0.6357809712780333,0.5888459386727041,0.6820236096186516,-4.358579591188725
420,5040,0.7740511470403684,0.7630292141227942,0.08144920202389977,0.2512622182237967,5.758845366109413,2.348419360596597,0.1960814495681751,0.3363258957719431,0.5846154636082447,-28.369659285934304,0.7782863728476145,0.4136542643974314,0.4924073831851123,-1.1096042757150717
421,5052,0.886785509745732,0.8805925946128994,0.3145417753958984,0.4497441867412311,5.211988000263448,2.2297264145831264,0.398283742120102,0.5147085521584984,0.21025705512968518,-12.086117882993525,0.7670258668712218,0.8872291024953173,0.8060504860743616,-1.2276307282152992
