query_idx,query_start,persistence_mse,persistence_mae,random_mse,random_mae,random_true_transition_similarity,M0_mse,M0_mae,M0_mean_context_similarity,M0_mean_true_transition_similarity,M0_beats_persistence,M0_skill_vs_persistence,M1_mse,M1_mae,M1_mean_context_similarity,M1_mean_true_transition_similarity,M1_beats_persistence,M1_skill_vs_persistence,M2_mse,M2_mae,M2_mean_context_similarity,M2_mean_true_transition_similarity,M2_beats_persistence,M2_skill_vs_persistence
1161,13932,0.01482128067424156,0.09877481979806753,0.010188599784665077,0.07908672577640762,0.20466533810274185,0.014618597171185707,0.09395650313188725,0.7721569728123252,0.09022806437583615,1.0,0.013675167990584214,0.016103321640560574,0.10919390181394169,0.6295224284875387,0.3441007517487458,0.0,-0.08650001268426966,0.017546134363648203,0.1105280062100127,0.5786366251661328,0.33321937299794285,0.0,-0.1838473846691444
1162,13944,0.018606004749936154,0.11491320858733729,0.02867043246427531,0.14469983987086832,0.027298171180459817,0.027665245105412545,0.13115247219155776,0.7949094449263978,0.08160446304278735,0.0,-0.48689874463820493,0.02856839225332718,0.1409366242161564,0.6265085151732601,0.11642353193676078,0.0,-0.5354393722502522,0.03697057399605754,0.14701625115231773,0.5813095868163904,0.053180410041785954,0.0,-0.9870237857584341
1163,13956,0.0653170511730246,0.2165951423904514,0.014928111422651602,0.10213063686537999,0.48058339682338264,0.05836087956224121,0.19964857029572536,0.7886344823169144,0.18596077486600718,1.0,0.10649855567356392,0.1306188239497069,0.3110288291117638,0.6421494171167722,-0.28368108597022534,0.0,-0.9997660887001492,0.16246706938023045,0.3528244277472705,0.5835547445418281,-0.41438374573104564,0.0,-1.4873607497964945
1164,13968,0.04435844658882949,0.17153094324921633,0.10863182590287594,0.29827537569221074,-0.34194480728914656,0.019979700189822477,0.10801254607825285,0.7873187772035406,0.5030961302772571,1.0,0.5495852148516436,0.020640386067630856,0.10775888575165148,0.6463989068863165,0.519525397400925,1.0,0.5346909629421379,0.05412774981350623,0.1705411084743669,0.5629439851315758,0.21310678049448964,0.0,-0.22023546755888623
1165,13980,0.02012630230096031,0.12408632302530011,0.019906101887944633,0.11861458030164833,-0.05876997462212902,0.022112535813563722,0.12467666575021287,0.6719969066873127,0.24813503603780637,0.0,-0.09868844673512833,0.022178420096025515,0.12918329691062916,0.5738244564019777,0.08913020389758144,0.0,-0.10196198806808576,0.023196212110988584,0.12702669273212094,0.5095898374266536,0.040631075344017296,0.0,-0.15253223190838172
1166,13992,0.015091678068134365,0.09558392255019559,0.01854767347474791,0.11262048383375105,0.05360642695463984,0.08330731379199419,0.23082070968919635,0.6993367918312049,-0.07620527225584459,0.0,-4.520082883817614,0.03424064826015905,0.1357057676040189,0.5917633310712291,-0.06606447069963872,0.0,-1.2688430077538677,0.01691100541857979,0.09706879646047438,0.5153736516383443,0.07267846494796903,0.0,-0.12055169360436335
1167,14004,0.02168446792717071,0.10365368136485371,0.04900660019210836,0.15396262503247152,-0.3757729962896106,0.04318347415686463,0.154820926594562,0.5967088432100477,-0.21143062974396615,0.0,-0.991447256252739,0.018869556346527185,0.10756829958269985,0.537197216545347,0.1010576970154711,1.0,0.1298123426453287,0.019243005081743005,0.10185576010562476,0.5025988417144728,0.05627813306309659,1.0,0.1125903966667563
1168,14016,0.027345035658807387,0.12336211083538752,0.05014452034525668,0.1851485025814,-0.286470354048119,0.031669546278800774,0.1293129055092078,0.5630868064850573,-0.06589985609767603,0.0,-0.1581460954723799,0.030058162370175962,0.13626654701655472,0.5329476138032139,0.02433045618200272,0.0,-0.09921825464852607,0.029534216525549172,0.1354609021638684,0.49828493137914076,0.024330456182002722,0.0,-0.08005770751433205
1169,14028,0.031415777739592414,0.15700219565608978,0.03914886339561462,0.17120242950637135,-0.1404840590948613,0.014337045258512341,0.09180155797375585,0.5438744649474897,0.24290761870478433,1.0,0.5436355140607018,0.03322158493446486,0.1563674003294854,0.5202610615142149,0.03182710017568713,0.0,-0.057480900515686884,0.03995332525485435,0.17383281114537893,0.4997698466872252,-0.12888070003169097,0.0,-0.27175986493252746
1170,14040,0.07488018323379891,0.24320526553484378,0.06419724022884242,0.22669691801043126,0.09636856480725853,0.04301269195754581,0.1694637723202601,0.6849302504444079,0.4730995366320137,1.0,0.4255797715765868,0.06910726356354943,0.2269282355413599,0.5650202252259277,0.04764484962580974,1.0,0.07709542659938018,0.03057081532617557,0.14978651569100568,0.5341799759807808,0.44573360527738315,1.0,0.591736905467711
